disasternumber,totalnumberiaapproved,totalamountihpapproved,totalamounthaapproved,totalamountonaapproved,totalobligatedamountpa,totalobligatedamountcatab,totalobligatedamountcatc2g,totalobligatedamounthmgp,paloaddate,ialoaddate,disasternumber_filled,totalnumberiaapproved_filled,totalamountihpapproved_filled,totalamounthaapproved_filled,totalamountonaapproved_filled,totalobligatedamountpa_filled,totalobligatedamountcatab_filled,totalobligatedamountcatc2g_filled,totalobligatedamounthmgp_filled
1642,8234.0,18613563.29,16757185.29,1856378.0,18874930.28,7480717.08,11332714.43,1881915.0,2026-02-06,2026-05-26,1642,8234.0,18613563.29,16757185.29,1856378.0,18874930.28,7480717.08,11332714.43,1881915.0
4413,4356.0,28176282.28,27836540.48,339741.8,186725156.06,15432110.5,153725743.23,14004933.6,2026-05-26,2026-05-26,4413,4356.0,28176282.28,27836540.48,339741.8,186725156.06,15432110.5,153725743.23,14004933.6
1979,1418.0,11386784.01,10011898.05,1374885.96,18433516.77,8549345.81,9665495.17,4213705.0,2026-02-06,2026-05-26,1979,1418.0,11386784.01,10011898.05,1374885.96,18433516.77,8549345.81,9665495.17,4213705.0
4505,1742.0,11966533.5,,11966533.5,855630332.18,818879145.51,,17835163.62,2026-05-26,2026-05-26,4505,1742.0,11966533.5,0.0,11966533.5,855630332.18,818879145.51,0.0,17835163.62
4532,282.0,1552805.91,,1552805.91,474497599.84,449473307.66,,9386039.08,2026-05-26,2026-05-26,4532,282.0,1552805.91,0.0,1552805.91,474497599.84,449473307.66,0.0,9386039.08
4685,904.0,5557341.55,4745500.72,811840.83,36328111.89,20999509.42,12570113.24,3900757.88,2026-05-26,2026-05-26,4685,904.0,5557341.55,4745500.72,811840.83,36328111.89,20999509.42,12570113.24,3900757.88
4497,10318.0,74129003.94,,74129003.94,269336411.79,263440005.94,,6600279.05,2026-05-26,2026-05-26,4497,10318.0,74129003.94,0.0,74129003.94,269336411.79,263440005.94,0.0,6600279.05
1840,1913.0,7382877.18,5906743.59,1476133.59,5187726.21,1903507.66,3068546.66,2530307.0,2026-02-06,2026-05-26,1840,1913.0,7382877.18,5906743.59,1476133.59,5187726.21,1903507.66,3068546.66,2530307.0
1686,313.0,1354036.12,906501.94,447534.18,50808150.05,29983464.9,20449721.81,8877853.0,2026-02-06,2026-05-26,1686,313.0,1354036.12,906501.94,447534.18,50808150.05,29983464.9,20449721.81,8877853.0
4665,14020.0,51854048.53,43963171.24,7890877.29,25284698.38,2134626.27,21331616.64,16633885.27,2026-05-26,2026-05-26,4665,14020.0,51854048.53,43963171.24,7890877.29,25284698.38,2134626.27,21331616.64,16633885.27
1631,441.0,1587654.75,964476.46,623178.29,5542439.5,736968.2,4785166.54,970594.0,2026-02-06,2026-05-26,1631,441.0,1587654.75,964476.46,623178.29,5542439.5,736968.2,4785166.54,970594.0
4601,417.0,1962203.12,1787063.29,175139.83,19754997.54,1542651.77,17015220.04,1922958.53,2026-05-26,2026-05-26,4601,417.0,1962203.12,1787063.29,175139.83,19754997.54,1542651.77,17015220.04,1922958.53
4875,628.0,4111293.87,2410496.17,1700797.7,6235565.62,416419.4,5014093.94,0.0,2026-05-26,2026-05-26,4875,628.0,4111293.87,2410496.17,1700797.7,6235565.62,416419.4,5014093.94,0.0
4820,1738.0,15652328.77,11309075.36,4343253.41,21551138.99,3883648.71,17085848.24,0.0,2026-05-26,2026-05-26,4820,1738.0,15652328.77,11309075.36,4343253.41,21551138.99,3883648.71,17085848.24,0.0
4788,2285.0,8248021.68,4400050.6,3847971.08,54955415.08,39905345.48,13432539.27,0.0,2026-05-26,2026-05-26,4788,2285.0,8248021.68,4400050.6,3847971.08,54955415.08,39905345.48,13432539.27,0.0
1843,590.0,5852701.19,2696850.42,3155850.77,19558149.68,4738750.9,14060646.74,3479110.0,2026-02-06,2026-05-26,1843,590.0,5852701.19,2696850.42,3155850.77,19558149.68,4738750.9,14060646.74,3479110.0
1604,274488.0,1293717474.49,875826174.58,417891299.91,3218622939.83,1167843295.7,1821893613.35,334719377.82,2026-02-06,2026-05-26,1604,274488.0,1293717474.49,875826174.58,417891299.91,3218622939.83,1167843295.7,1821893613.35,334719377.82
1792,12278.0,63878324.09,54137482.22,9740841.87,220637580.3,123311137.83,88386279.47,37080349.27,2026-02-06,2026-05-26,1792,12278.0,63878324.09,54137482.22,9740841.87,220637580.3,123311137.83,88386279.47,37080349.27
1935,108986.0,374827388.04,318249256.27,56578131.77,5010717.42,734014.91,4215071.38,46935363.7,2026-02-06,2026-05-26,1935,108986.0,374827388.04,318249256.27,56578131.77,5010717.42,734014.91,4215071.38,46935363.7
4557,3092.0,11423336.69,8178199.02,3245137.67,189766367.36,153944870.64,29636366.21,44854826.0,2026-05-26,2026-05-26,4557,3092.0,11423336.69,8178199.02,3245137.67,189766367.36,153944870.64,29636366.21,44854826.0
4399,31414.0,149572302.29,123061722.8,26510579.49,2253728321.74,1401484120.47,670509351.3,135316822.56,2026-05-26,2026-05-26,4399,31414.0,149572302.29,123061722.8,26510579.49,2253728321.74,1401484120.47,670509351.3,135316822.56
4614,45019.0,255474480.36,229926923.16,25547557.2,349770677.28,79564807.56,244671574.76,32404846.36,2026-05-26,2026-05-26,4614,45019.0,255474480.36,229926923.16,25547557.2,349770677.28,79564807.56,244671574.76,32404846.36
1587,1496.0,3869721.15,3227036.68,642684.47,18759804.26,1593857.45,17152485.33,1651431.0,2026-02-06,2026-05-26,1587,1496.0,3869721.15,3227036.68,642684.47,18759804.26,1593857.45,17152485.33,1651431.0
1771,1752.0,10024142.17,8979826.09,1044316.08,53407870.95,26389243.37,26645847.98,6066205.0,2026-02-06,2026-05-26,1771,1752.0,10024142.17,8979826.09,1044316.08,53407870.95,26389243.37,26645847.98,6066205.0
1507,507.0,1238534.8,986202.99,252331.81,11703087.98,933998.65,10773864.15,774857.0,2026-02-06,2026-05-26,1507,507.0,1238534.8,986202.99,252331.81,11703087.98,933998.65,10773864.15,774857.0
4362,264.0,774416.84,549705.7,224711.14,40633608.74,8617303.56,25112650.59,5457632.77,2026-05-26,2026-05-26,4362,264.0,774416.84,549705.7,224711.14,40633608.74,8617303.56,25112650.59,5457632.77
4823,19.0,726953.54,435795.88,291157.66,738444.93,202467.01,535977.92,0.0,2026-05-26,2026-05-26,4823,19.0,726953.54,435795.88,291157.66,738444.93,202467.01,535977.92,0.0
4512,11339.0,75246340.4,,75246340.4,1099587442.75,1038666487.66,,35106650.38,2026-05-26,2026-05-26,4512,11339.0,75246340.4,0.0,75246340.4,1099587442.75,1038666487.66,0.0,35106650.38
4340,11701.0,44112249.83,30365387.35,13746862.48,21984036305.46,1863276734.45,17721495891.66,191712175.6,2026-05-26,2026-05-26,4340,11701.0,44112249.83,30365387.35,13746862.48,21984036305.46,1863276734.45,17721495891.66,191712175.6
1830,676.0,2440267.06,2321345.07,118921.99,29675993.97,9311835.82,19243999.22,3063408.0,2026-02-06,2026-05-26,1830,676.0,2440267.06,2321345.07,118921.99,29675993.97,9311835.82,19243999.22,3063408.0
4020,22892.0,102809877.74,95805556.1,7004321.64,564367352.11,167285986.97,386862744.09,64309784.84,2026-05-26,2026-05-26,4020,22892.0,102809877.74,95805556.1,7004321.64,564367352.11,167285986.97,386862744.09,64309784.84
1490,25950.0,45380866.63,23122365.52,22258501.11,70854431.54,50724584.41,19149915.85,4706946.0,2026-02-06,2026-05-26,1490,25950.0,45380866.63,23122365.52,22258501.11,70854431.54,50724584.41,19149915.85,4706946.0
4042,6416.0,16621823.6,16561667.23,60156.37,43550470.92,6275158.24,36377833.1,6056785.3,2026-02-06,2026-05-26,4042,6416.0,16621823.6,16561667.23,60156.37,43550470.92,6275158.24,36377833.1,6056785.3
1634,399.0,1597672.53,818504.04,779168.49,12467781.38,4130088.81,8267858.06,716476.0,2026-02-06,2026-05-26,1634,399.0,1597672.53,818504.04,779168.49,12467781.38,4130088.81,8267858.06,716476.0
1465,935.0,2305722.55,1229822.49,1075900.06,4366087.01,2280285.57,1914677.82,793525.0,2026-02-06,2026-05-26,1465,935.0,2305722.55,1229822.49,1075900.06,4366087.01,2280285.57,1914677.82,793525.0
1443,555.0,2028548.78,640454.36,1388094.42,20182808.77,1810120.86,18509601.88,1685619.0,2026-02-06,2026-05-26,1443,555.0,2028548.78,640454.36,1388094.42,20182808.77,1810120.86,18509601.88,1685619.0
4363,1165.0,3883630.08,3436880.94,446749.14,10631885.98,2383527.43,7777755.74,1587635.82,2026-05-26,2026-05-26,4363,1165.0,3883630.08,3436880.94,446749.14,10631885.98,2383527.43,7777755.74,1587635.82
1983,1254.0,13543057.75,12834588.26,708469.49,7465375.43,5162720.64,2038082.79,1443981.0,2026-02-06,2026-05-26,1983,1254.0,13543057.75,12834588.26,708469.49,7465375.43,5162720.64,2038082.79,1443981.0
4396,395.0,1011549.7,628323.13,383226.57,3938879.67,932066.06,2409734.28,298662.27,2026-05-26,2026-05-26,4396,395.0,1011549.7,628323.13,383226.57,3938879.67,932066.06,2409734.28,298662.27
4756,326.0,3372753.83,3259527.67,113226.16,4817396.83,391014.01,3967983.49,310499.0,2026-05-26,2026-05-26,4756,326.0,3372753.83,3259527.67,113226.16,4817396.83,391014.01,3967983.49,310499.0
4899,29778.0,95685274.27,45859521.59,49825752.68,32915231.68,32375630.2,128519.23,0.0,2026-05-26,2026-05-26,4899,29778.0,95685274.27,45859521.59,49825752.68,32915231.68,32375630.2,128519.23,0.0
4797,3074.0,16916975.81,10887544.99,6029430.82,30579938.48,7565289.18,21491850.32,914426.93,2026-05-26,2026-05-26,4797,3074.0,16916975.81,10887544.99,6029430.82,30579938.48,7565289.18,21491850.32,914426.93
1858,13331.0,58951222.09,51103383.71,7847838.38,79094216.7,7457302.56,70583904.39,27764486.0,2026-05-26,2026-05-26,1858,13331.0,58951222.09,51103383.71,7847838.38,79094216.7,7457302.56,70583904.39,27764486.0
4515,11169.0,77402974.66,,77402974.66,273207168.07,266257411.73,,15412443.94,2026-05-26,2026-05-26,4515,11169.0,77402974.66,0.0,77402974.66,273207168.07,266257411.73,0.0,15412443.94
4485,43275.0,279420157.4,,279420157.4,14310781963.47,13522376695.69,,214041655.41,2026-05-26,2026-05-26,4485,43275.0,279420157.4,0.0,279420157.4,14310781963.47,13522376695.69,0.0,214041655.41
4440,919.0,2154577.84,1777702.8,376875.04,60118732.6,5035823.13,52823707.56,9613297.06,2026-05-26,2026-05-26,4440,919.0,2154577.84,1777702.8,376875.04,60118732.6,5035823.13,52823707.56,9613297.06
4394,5175.0,24523834.2,21521282.91,3002551.29,98751975.3,56969745.08,31618966.86,15860395.74,2026-05-26,2026-05-26,4394,5175.0,24523834.2,21521282.91,3002551.29,98751975.3,56969745.08,31618966.86,15860395.74
1624,164.0,1657653.02,805363.38,852289.64,34095882.43,33808928.54,385466.97,1681560.0,2026-02-06,2026-05-26,1624,164.0,1657653.02,805363.38,852289.64,34095882.43,33808928.54,385466.97,1681560.0
1580,8205.0,10017388.91,4306096.86,5711292.05,97938844.86,15498901.21,82705823.9,5694936.0,2026-02-06,2026-05-26,1580,8205.0,10017388.91,4306096.86,5711292.05,97938844.86,15498901.21,82705823.9,5694936.0
1834,282.0,1864525.69,1583637.41,280888.28,4704401.46,2875234.42,1768141.04,1280884.0,2026-02-06,2026-05-26,1834,282.0,1864525.69,1583637.41,280888.28,4704401.46,2875234.42,1768141.04,1280884.0
1705,979.0,2518434.46,2301656.2,216778.26,12175172.49,670897.94,11293748.08,2957925.0,2026-02-06,2026-05-26,1705,979.0,2518434.46,2301656.2,216778.26,12175172.49,670897.94,11293748.08,2957925.0
3363,244.0,908559.23,368377.93,540181.3,4019821.87,3877551.87,,,2026-02-06,2026-05-26,3363,244.0,908559.23,368377.93,540181.3,4019821.87,3877551.87,0.0,0.0
4174,341.0,3041132.24,2335071.08,706061.16,9410016.22,3196953.81,6068810.64,1797562.06,2026-02-06,2026-05-26,4174,341.0,3041132.24,2335071.08,706061.16,9410016.22,3196953.81,6068810.64,1797562.06
1970,190.0,1647254.75,1412144.33,235110.42,4871305.3,1475453.09,3246920.58,883701.35,2026-02-06,2026-05-26,1970,190.0,1647254.75,1412144.33,235110.42,4871305.3,1475453.09,3246920.58,883701.35
1814,698.0,3674159.05,2920671.78,753487.27,985503.02,527410.5,361692.68,0.0,2026-02-06,2026-05-26,1814,698.0,3674159.05,2920671.78,753487.27,985503.02,527410.5,361692.68,0.0
1493,701.0,953918.36,665156.56,288761.8,4964970.09,4178036.2,828371.99,71658.0,2026-02-06,2026-05-26,1493,701.0,953918.36,665156.56,288761.8,4964970.09,4178036.2,828371.99,71658.0
4807,1126.0,10007541.36,7017403.72,2990137.64,31620534.52,5097834.38,24993288.65,817956.83,2026-05-26,2026-05-26,4807,1126.0,10007541.36,7017403.72,2990137.64,31620534.52,5097834.38,24993288.65,817956.83
4779,375.0,1191262.87,678337.42,512925.45,6361708.81,1586219.14,4237401.5,263460.17,2026-05-26,2026-05-26,4779,375.0,1191262.87,678337.42,512925.45,6361708.81,1586219.14,4237401.5,263460.17
1798,20110.0,29999815.09,12559208.69,17440606.4,24304226.68,4346712.06,19496993.33,4813241.0,2026-02-06,2026-05-26,1798,20110.0,29999815.09,12559208.69,17440606.4,24304226.68,4346712.06,19496993.33,4813241.0
4019,10270.0,37238654.89,31056287.45,6182367.44,87544413.27,50103752.51,36024124.7,14541597.19,2026-02-06,2026-05-26,4019,10270.0,37238654.89,31056287.45,6182367.44,87544413.27,50103752.51,36024124.7,14541597.19
1755,263.0,1261470.96,1093134.16,168336.8,2984256.53,538799.22,3315278.37,211419.0,2026-02-06,2026-05-26,1755,263.0,1261470.96,1093134.16,168336.8,2984256.53,538799.22,3315278.37,211419.0
1694,9850.0,18821508.61,15919488.9,2902019.71,18376605.51,10209897.79,7543513.67,4954462.0,2026-02-06,2026-05-26,1694,9850.0,18821508.61,15919488.9,2902019.71,18376605.51,10209897.79,7543513.67,4954462.0
1552,159978.0,416500859.48,118993520.93,297507338.55,41301481.72,24776802.29,15039652.6,7475103.0,2026-02-06,2026-05-26,1552,159978.0,416500859.48,118993520.93,297507338.55,41301481.72,24776802.29,15039652.6,7475103.0
4734,36066.0,85089671.3,58436576.7,26653094.6,426314953.37,368798015.92,33719205.06,45646235.7,2026-05-26,2026-05-26,4734,36066.0,85089671.3,58436576.7,26653094.6,426314953.37,368798015.92,33719205.06,45646235.7
1479,8552.0,20213296.06,11924830.34,8288465.72,17889243.31,4631163.81,13121953.46,1577925.0,2026-02-06,2026-05-26,1479,8552.0,20213296.06,11924830.34,8288465.72,17889243.31,4631163.81,13121953.46,1577925.0
1459,9408.0,18270709.28,7651000.29,10619708.99,5991973.09,559485.46,5471976.93,815503.0,2026-02-06,2026-05-26,1459,9408.0,18270709.28,7651000.29,10619708.99,5991973.09,559485.46,5471976.93,815503.0
1563,457.0,1785198.18,1401112.39,384085.79,4272883.41,1016901.74,3064206.4,406711.0,2026-02-06,2026-05-26,1563,457.0,1785198.18,1401112.39,384085.79,4272883.41,1016901.74,3064206.4,406711.0
1794,1966.0,7176481.13,5986936.24,1189544.89,24732240.18,14079869.38,9554296.04,2894813.0,2026-02-06,2026-05-26,1794,1966.0,7176481.13,5986936.24,1189544.89,24732240.18,14079869.38,9554296.04,2894813.0
1668,1753.0,6102556.19,5396714.93,705841.26,10048518.85,656308.69,9236288.81,0.0,2026-02-06,2026-05-26,1668,1753.0,6102556.19,5396714.93,705841.26,10048518.85,656308.69,9236288.81,0.0
1895,27602.0,58954565.86,56928024.52,2026541.34,25084370.59,12005581.82,12858213.19,10908419.35,2026-02-06,2026-05-26,1895,27602.0,58954565.86,56928024.52,2026541.34,25084370.59,12005581.82,12858213.19,10908419.35
1998,777.0,4820193.95,4623721.37,196472.58,46273268.6,20179914.61,24584420.05,10962304.0,2026-02-06,2026-05-26,1998,777.0,4820193.95,4623721.37,196472.58,46273268.6,20179914.61,24584420.05,10962304.0
1557,25102.0,86766316.64,58004959.82,28761356.82,85266594.98,11140881.68,74104765.3,9768599.0,2026-02-06,2026-05-26,1557,25102.0,86766316.64,58004959.82,28761356.82,85266594.98,11140881.68,74104765.3,9768599.0
1918,1511.0,5733945.27,5357251.61,376693.66,5659644.93,1263814.86,4384380.61,963402.0,2026-02-06,2026-05-26,1918,1511.0,5733945.27,5357251.61,376693.66,5659644.93,1263814.86,4384380.61,963402.0
1440,272.0,470371.72,376188.66,94183.06,18277293.72,1008608.59,17179138.74,2252775.0,2026-02-06,2026-05-26,1440,272.0,470371.72,376188.66,94183.06,18277293.72,1008608.59,17179138.74,2252775.0
1492,8691.0,33051507.87,23148436.23,9903071.64,40676530.89,24147326.33,16345973.0,5339719.0,2026-02-06,2026-05-26,1492,8691.0,33051507.87,23148436.23,9903071.64,40676530.89,24147326.33,16345973.0,5339719.0
1693,1186.0,1996983.07,1834542.4,162440.67,25954650.36,3758315.1,22212449.16,2554032.0,2026-02-06,2026-05-26,1693,1186.0,1996983.07,1834542.4,162440.67,25954650.36,3758315.1,22212449.16,2554032.0
1833,804.0,4420415.46,4020055.64,400359.82,21240762.9,1922969.31,18615824.94,5450849.0,2026-02-06,2026-05-26,1833,804.0,4420415.46,4020055.64,400359.82,21240762.9,1922969.31,18615824.94,5450849.0
4026,226.0,1262644.95,1137683.84,124961.11,17861260.9,1725548.52,15992001.44,1798709.0,2026-02-06,2026-05-26,4026,226.0,1262644.95,1137683.84,124961.11,17861260.9,1725548.52,15992001.44,1798709.0
4615,41387.0,224574470.26,202146196.1,22428274.16,486760303.76,64918098.52,407117084.19,62693083.35,2026-05-26,2026-05-26,4615,41387.0,224574470.26,202146196.1,22428274.16,486760303.76,64918098.52,407117084.19,62693083.35
4177,7101.0,35062955.9,28935762.88,6127193.02,126818781.42,5455008.48,117665515.29,36314335.47,2026-05-26,2026-05-26,4177,7101.0,35062955.9,28935762.88,6127193.02,126818781.42,5455008.48,117665515.29,36314335.47
4269,10618.0,62683456.32,45072744.7,17610711.62,41630954.21,18450221.8,20308586.53,5048239.59,2026-05-26,2026-05-26,4269,10618.0,62683456.32,45072744.7,17610711.62,41630954.21,18450221.8,20308586.53,5048239.59
4503,10995.0,74392468.01,,74392468.01,102439318.95,101571621.29,,17289697.31,2026-05-26,2026-05-26,4503,10995.0,74392468.01,0.0,74392468.01,102439318.95,101571621.29,0.0,17289697.31
4569,362.0,5611101.61,4390958.02,1220143.59,201836852.1,183610782.03,6003515.62,44544349.86,2026-05-26,2026-05-26,4569,362.0,5611101.61,4390958.02,1220143.59,201836852.1,183610782.03,6003515.62,44544349.86
4263,15950.0,94361628.91,74284720.15,20076908.76,104906341.55,31863437.17,69919639.38,15479083.86,2026-05-26,2026-05-26,4263,15950.0,94361628.91,74284720.15,20076908.76,104906341.55,31863437.17,69919639.38,15479083.86
1761,1002.0,2458564.0,1897324.21,561239.79,10732656.8,7148287.99,3334457.14,1775988.0,2026-02-06,2026-05-26,1761,1002.0,2458564.0,1897324.21,561239.79,10732656.8,7148287.99,3334457.14,1775988.0
1810,486.0,3839488.88,3069213.15,770275.73,55930929.34,40263757.18,15594457.47,8166071.75,2026-02-06,2026-05-26,1810,486.0,3839488.88,3069213.15,770275.73,55930929.34,40263757.18,15594457.47,8166071.75
4122,294.0,3490150.63,1613360.14,1876790.49,33351764.74,10572239.92,21414074.33,4080910.0,2026-02-06,2026-05-26,4122,294.0,3490150.63,1613360.14,1876790.49,33351764.74,10572239.92,21414074.33,4080910.0
1756,202.0,1469127.78,778243.02,690884.76,2229174.06,1309273.28,785865.78,10909.0,2026-02-06,2026-05-26,1756,202.0,1469127.78,778243.02,690884.76,2229174.06,1309273.28,785865.78,10909.0
4535,750.0,4072572.58,,4072572.58,79767691.27,78902862.19,,1363263.64,2026-02-06,2026-05-26,4535,750.0,4072572.58,0.0,4072572.58,79767691.27,78902862.19,0.0,1363263.64
4419,136.0,1297359.78,1029356.42,268003.36,3480384.35,3138999.08,,594901.4,2026-02-06,2026-05-26,4419,136.0,1297359.78,1029356.42,268003.36,3480384.35,3138999.08,0.0,594901.4
4826,227.0,1987566.09,1469956.32,517609.77,7176488.97,1032769.84,5725826.76,129464.0,2026-05-26,2026-05-26,4826,227.0,1987566.09,1469956.32,517609.77,7176488.97,1032769.84,5725826.76,129464.0
4879,3877.0,41156909.26,28807971.88,12348937.38,96999070.32,76233797.42,16470578.99,0.0,2026-05-26,2026-05-26,4879,3877.0,41156909.26,28807971.88,12348937.38,96999070.32,76233797.42,16470578.99,0.0
1829,2993.0,7862984.44,7434137.3,428847.14,114432778.94,45073912.12,63742668.39,15009211.0,2026-02-06,2026-05-26,1829,2993.0,7862984.44,7434137.3,428847.14,114432778.94,45073912.12,63742668.39,15009211.0
4068,6757.0,27791929.44,24637879.91,3154049.53,48651262.66,8196976.54,34737383.01,13695681.4,2026-05-26,2026-05-26,4068,6757.0,27791929.44,24637879.91,3154049.53,48651262.66,8196976.54,34737383.01,13695681.4
1972,1962.0,10653250.32,9120883.93,1532366.39,23729627.61,12590189.48,10375236.13,2809443.0,2026-02-06,2026-05-26,1972,1962.0,10653250.32,9120883.93,1532366.39,23729627.61,12590189.48,10375236.13,2809443.0
4025,18273.0,41528546.57,37917812.34,3610734.23,25638857.47,5492078.13,19424384.82,9303493.0,2026-02-06,2026-05-26,4025,18273.0,41528546.57,37917812.34,3610734.23,25638857.47,5492078.13,19424384.82,9303493.0
1658,1972.0,4604303.23,3601405.13,1002898.1,7092979.92,4064041.31,2978902.66,843339.0,2026-02-06,2026-05-26,1658,1972.0,4604303.23,3601405.13,1002898.1,7092979.92,4064041.31,2978902.66,843339.0
4254,217.0,1212227.55,1118316.44,93911.11,11363427.87,487912.15,10779487.83,1987927.04,2026-02-06,2026-05-26,4254,217.0,1212227.55,1118316.44,93911.11,11363427.87,487912.15,10779487.83,1987927.04
4175,945.0,5847689.28,4365948.0,1481741.28,87324475.11,18487913.25,67426205.62,2638843.0,2026-02-06,2026-05-26,4175,945.0,5847689.28,4365948.0,1481741.28,87324475.11,18487913.25,67426205.62,2638843.0
4833,27.0,987262.51,607737.67,379524.84,924002.22,816366.51,33323.43,0.0,2026-05-26,2026-05-26,4833,27.0,987262.51,607737.67,379524.84,924002.22,816366.51,33323.43,0.0
4795,679.0,8519352.4,5458703.28,3060649.12,42698642.39,15066462.28,24482545.02,1939236.93,2026-05-26,2026-05-26,4795,679.0,8519352.4,5458703.28,3060649.12,42698642.39,15066462.28,24482545.02,1939236.93
1607,177538.0,523284650.26,417487431.21,105797219.05,674783408.94,263291884.84,350304780.92,131129136.85,2026-05-26,2026-05-26,1607,177538.0,523284650.26,417487431.21,105797219.05,674783408.94,263291884.84,350304780.92,131129136.85
1930,8652.0,26438629.85,23938991.35,2499638.5,52178015.97,10928262.85,38962295.96,15487774.0,2026-02-06,2026-05-26,1930,8652.0,26438629.85,23938991.35,2499638.5,52178015.97,10928262.85,38962295.96,15487774.0
1485,1155.0,2965355.19,2462966.1,502389.09,28586080.4,1355369.03,27283122.91,2110767.0,2026-02-06,2026-05-26,1485,1155.0,2965355.19,2462966.1,502389.09,28586080.4,1355369.03,27283122.91,2110767.0
1501,41875.0,58083771.07,16977312.0,41106459.07,7133712.69,1178384.43,5382315.63,2274847.0,2026-02-06,2026-05-26,1501,41875.0,58083771.07,16977312.0,41106459.07,7133712.69,1178384.43,5382315.63,2274847.0
4421,1735.0,15339113.18,13557850.66,1781262.52,169753776.36,23948301.34,132933580.39,32337454.25,2026-05-26,2026-05-26,4421,1735.0,15339113.18,13557850.66,1781262.52,169753776.36,23948301.34,132933580.39,32337454.25
4516,1113.0,6464075.25,,6464075.25,324579039.88,316679580.54,,8353416.93,2026-05-26,2026-05-26,4516,1113.0,6464075.25,0.0,6464075.25,324579039.88,316679580.54,0.0,8353416.93
4529,3204.0,16784771.48,,16784771.48,579459590.67,559601428.69,,10641482.23,2026-05-26,2026-05-26,4529,3204.0,16784771.48,0.0,16784771.48,579459590.67,559601428.69,0.0,10641482.23
4829,251534.0,333440102.35,90970251.23,242469851.12,423946526.08,376462736.57,40248577.77,1761409.13,2026-05-26,2026-05-26,4829,251534.0,333440102.35,90970251.23,242469851.12,423946526.08,376462736.57,40248577.77,1761409.13
1526,3880.0,6568870.2,5100075.05,1468795.15,10868369.16,1734839.25,9087357.76,1322215.0,2026-02-06,2026-05-26,1526,3880.0,6568870.2,5100075.05,1468795.15,10868369.16,1734839.25,9087357.76,1322215.0
1758,381.0,2474245.11,2107834.16,366410.95,2676958.28,1231171.54,1431427.8,587931.0,2026-02-06,2026-05-26,1758,381.0,2474245.11,2107834.16,366410.95,2676958.28,1231171.54,1431427.8,587931.0
1931,2617.0,10259307.7,8273536.99,1985770.71,19746564.26,11650760.51,7391922.75,2695875.0,2026-02-06,2026-05-26,1931,2617.0,10259307.7,8273536.99,1985770.71,19746564.26,11650760.51,7391922.75,2695875.0
1893,1115.0,4373420.87,4052960.37,320460.5,5802632.98,685746.08,5090363.81,1057567.0,2026-02-06,2026-05-26,1893,1115.0,4373420.87,4052960.37,320460.5,5802632.98,685746.08,5090363.81,1057567.0
1751,3200.0,11670465.18,10030933.28,1639531.9,39745530.51,3673107.95,35711732.95,7267526.0,2026-02-06,2026-05-26,1751,3200.0,11670465.18,10030933.28,1639531.9,39745530.51,3673107.95,35711732.95,7267526.0
1709,6103.0,25681950.62,20738900.84,4943049.78,64991768.07,5013808.21,59366574.49,8707734.0,2026-02-06,2026-05-26,1709,6103.0,25681950.62,20738900.84,4943049.78,64991768.07,5013808.21,59366574.49,8707734.0
1511,1768.0,8112928.87,6374506.02,1738422.85,13797356.33,859301.52,12678864.48,262977.0,2026-02-06,2026-05-26,1511,1768.0,8112928.87,6374506.02,1738422.85,13797356.33,859301.52,12678864.48,262977.0
1446,20699.0,125463060.64,43407641.42,82055419.22,56986504.09,12598628.0,42212978.84,31049019.0,2026-02-06,2026-05-26,1446,20699.0,125463060.64,43407641.42,82055419.22,56986504.09,12598628.0,42212978.84,31049019.0
1718,1200.0,5648799.17,4579273.47,1069525.7,15871568.64,883626.61,14840653.64,1581929.0,2026-02-06,2026-05-26,1718,1200.0,5648799.17,4579273.47,1069525.7,15871568.64,883626.61,14840653.64,1581929.0
1700,1443.0,2613838.46,2492287.94,121550.52,4843030.23,720243.04,4182022.67,660034.0,2026-02-06,2026-05-26,1700,1443.0,2613838.46,2492287.94,121550.52,4843030.23,720243.04,4182022.67,660034.0
1768,23956.0,56679489.87,50118678.0,6560811.87,48563081.65,13669669.95,34007466.0,18525751.0,2026-02-06,2026-05-26,1768,23956.0,56679489.87,50118678.0,6560811.87,48563081.65,13669669.95,34007466.0,18525751.0
1712,2130.0,10969558.71,9226623.3,1742935.41,24196877.31,1820154.23,22347310.22,991359.0,2026-02-06,2026-05-26,1712,2130.0,10969558.71,9226623.3,1742935.41,24196877.31,1820154.23,22347310.22,991359.0
1520,2432.0,5034664.25,3517498.8,1517165.45,4154202.26,1488548.35,2699195.9,451971.0,2026-02-06,2026-05-26,1520,2432.0,5034664.25,3517498.8,1517165.45,4154202.26,1488548.35,2699195.9,451971.0
4724,7165.0,84503337.74,61876249.34,22627088.4,742009274.29,475722581.57,206126774.99,9188369.77,2026-05-26,2026-05-26,4724,7165.0,84503337.74,61876249.34,22627088.4,742009274.29,475722581.57,206126774.99,9188369.77
4791,785.0,3515180.4,2145264.35,1369916.05,11832836.54,6663281.62,4146618.04,0.0,2026-05-26,2026-05-26,4791,785.0,3515180.4,2145264.35,1369916.05,11832836.54,6663281.62,4146618.04,0.0
4630,2370.0,16068225.57,11661212.41,4407013.16,167082876.24,66221855.46,85486807.71,11991630.11,2026-05-26,2026-05-26,4630,2370.0,16068225.57,11661212.41,4407013.16,167082876.24,66221855.46,85486807.71,11991630.11
